message,link,permalink_url,created_time,type,name,id,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment,shares/count
"【填問卷，獨享加購 #咔啦雞腿堡 只要$39！】
只要憑在肯德基消費發票上的調查序號，在消費後三天內上網填答5分鐘問卷，就可於下次消費時加39元加購咔啦雞腿堡！
＞＞發票找出來，馬上 #填問卷： http://goo.gl/UMHXP1

#肯德基以客為尊為客瘋狂 #survey",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/786516258087605/?type=3,https://www.facebook.com/kfctaiwan/posts/788828684523029:0,2014-10-27T13:30:01+0000,photo,Timeline Photos,324273577645211_786516258087605,10,246,NONE,246,false,false,ranked,9,false,,,,,,,,,,,,,,,,,,,,
"#柚香雞腿堡 x #99群星餐 ，秋天這樣搭最對味～
一口氣網羅雞塊、薯條、脆腿條、可樂，還只要$99！
吃過的粉絲快喊又，還沒吃過的...快衝啊！

＞＞肯德基 #網路訂餐 ，NOW！http://goo.gl/V79ss2

#優惠 #經典雞腿堡",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/788603814545516/?type=3,https://www.facebook.com/kfctaiwan/posts/788625821209982:0,2014-10-27T02:45:00+0000,photo,Timeline Photos,324273577645211_788603814545516,10,359,NONE,359,false,false,ranked,14,false,,,,,,,,,,,,,,,,,,,,
"免費喝咖啡的機會最後倒數！兌換只到11/3！
#肯德基 美式咖啡招待劵超搶手，即將兌換完畢，還沒搶到的，明天早餐就吃肯德基！

＞＞快查最近的肯德基在哪裡：http://goo.gl/iTbyyd

#免費咖啡 #肯德基早餐 #freecoffee",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/785446064861291/?type=3,https://www.facebook.com/kfctaiwan/posts/788262731246291:0,2014-10-26T13:30:00+0000,photo,Timeline Photos,324273577645211_785446064861291,5,228,NONE,228,false,false,ranked,0,false,,,,,,,,,,,,,,,,,,,,
"【汐止的朋友有福啦～】
#肯德基 汐止中興餐廳新開張，即日起到11/09都有開幕好康優惠，回饋在地好鄰居！
還等什麼？趕快出門搶便宜！

汐止中興餐廳：新北市汐止區中興路169號｜營業時間07:00~23:00

#優惠 #期間限定 #新開幕 #汐止",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/784858891586675/?type=3,https://www.facebook.com/kfctaiwan/posts/787454951327069:0,2014-10-25T03:30:01+0000,photo,Timeline Photos,324273577645211_784858891586675,13,212,NONE,212,false,false,ranked,5,false,,,,,,,,,,,,,,,,,,,,
"秋天的早晨，就該吃得清清爽爽的～
#火腿鮮蔬蛋烤餅 搭上香濃熱奶茶，絕配！
你也來一份吧（遞）

＞＞查最近的肯德基在哪裡：http://goo.gl/nJhtM1",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/785951011477463/?type=3,https://www.facebook.com/kfctaiwan/posts/786875058051725:0,2014-10-24T00:00:01+0000,photo,Timeline Photos,324273577645211_785951011477463,2,173,NONE,173,false,false,ranked,2,false,,,,,,,,,,,,,,,,,,,,
"【肯德基達人推理大考驗】
猜猜看，黃圈裡的餐點究竟是A、B、還是C？

＞＞越看越餓，直接開始 #肯德基訂餐 ：http://goo.gl/1plQ3X

#咔啦雞腿堡 #乳酪起司雞腿堡 #XL套餐",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/784973198241911/?type=3,https://www.facebook.com/kfctaiwan/posts/786439194761978:0,2014-10-23T03:30:00+0000,photo,Timeline Photos,324273577645211_784973198241911,1,268,NONE,268,false,false,ranked,16,false,,,,,,,,,,,,,,,,,,,,
"滴．答．滴．答．倒．數．計．時
樓上樓下左鄰右舍同事同學親戚朋友都愛吃的 #火腿鮮蔬蛋烤餅 嚐鮮優惠即將截止，你到底吃了沒？10/27最後一天，快行動！

小提醒：手機出示優惠券圖示就能兌換喔！趕快分享出去～

#肯德基早餐",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/785947868144444/?type=3,https://www.facebook.com/kfctaiwan/posts/786120188127212:0,2014-10-22T14:00:30+0000,photo,Timeline Photos,324273577645211_785947868144444,7,209,NONE,209,false,false,ranked,1,false,,,,,,,,,,,,,,,,,,,,
"歡樂星期三的中午，呼朋引伴點個 #肯德基 外送吧！
團長選好了！你呢？

＞＞立即網路點餐：http://goo.gl/DHCSNj
#紙包雞 #手扒雞  #蜜汁烙烤雞腿",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/785944748144756/?type=3,https://www.facebook.com/kfctaiwan/posts/785944888144742:0,2014-10-22T04:09:47+0000,photo,Timeline Photos,324273577645211_785944748144756,,311,NONE,311,false,false,ranked,3,false,,,,,,,,,,,,,,,,,,,,
"倒數計時！
再不趕快去吃 #柚香薄脆雞烤餅 就快吃不到啦！
你怎麼捨得錯過濃濃柚香醬、脆脆小黃瓜、帶勁雞肉的完美結合？

＞＞快查最近的肯德基在哪裡：http://goo.gl/80dgR5
＞＞現在訂外送：http://goo.gl/T1keEj",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/782602128479018/?type=3,https://www.facebook.com/kfctaiwan/posts/785441828195048:0,2014-10-21T03:30:01+0000,photo,Timeline Photos,324273577645211_782602128479018,5,246,NONE,246,false,false,ranked,1,false,,,,,,,,,,,,,,,,,,,,
"猜猜我是誰？
小提示：
1.有肉、有蛋又有菜～
2.陪你迎向美好的早晨
知道答案的粉絲請回答！

＞＞優惠券http://goo.gl/Gt6zh4",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/782555411817023/?type=3,https://www.facebook.com/kfctaiwan/posts/785086598230571:0,2014-10-20T13:30:00+0000,photo,Timeline Photos,324273577645211_782555411817023,2,270,NONE,270,false,false,ranked,9,false,,,,,,,,,,,,,,,,,,,,
"今天天氣好好啊～～～～
最可愛最有活力的粉絲們，Good MORNING! \\^o^//",,https://www.facebook.com/kfctaiwan/posts/784832434922654,2014-10-20T01:30:12+0000,status,,324273577645211_784832434922654,,148,NONE,148,false,false,ranked,3,false,,,,,,,,,,,,,,,,,,,,
"喔嗨喲！
朝氣十足的星期五，一起到 #肯德基 吃早餐吧～
說吧，你最 <3 吃哪個？

＞＞看完整菜單：http://goo.gl/kP3QIf",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/774185225987375/?type=3,https://www.facebook.com/kfctaiwan/posts/783065538432677:0,2014-10-16T23:00:01+0000,photo,Timeline Photos,324273577645211_774185225987375,4,224,NONE,224,false,false,ranked,1,false,,,,,,,,,,,,,,,,,,,,
"濃濃的粥、香脆誘人的薯餅，美好的一天就該這麼溫暖啟動！
你想先吃粥再吃薯餅、一口粥一口薯餅、還是先吃薯餅再吃粥？
＞＞優惠券在這兒：http://goo.gl/aT4QkC

#優惠券 #早餐 #coupon",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/777724778966753/?type=3,https://www.facebook.com/kfctaiwan/posts/782436541828910:0,2014-10-15T23:30:01+0000,photo,Timeline Photos,324273577645211_777724778966753,4,215,NONE,215,false,false,ranked,0,false,,,,,
"超多願望，一次滿足！
#99群星餐 再出擊， #柚香雞腿堡 寵壞你～
聰明的粉絲快回答，$99可以吃到漢堡、【_ _】、可樂、雞塊和【＿ ＿ ＿ ＿ ＿】？

餓了？網路訂餐去！http://goo.gl/4vKd5c",http://youtu.be/VST2CDyt4bw,https://www.facebook.com/kfctaiwan/posts/781061978633033,2014-10-15T12:45:00+0000,video,肯德基99群星餐-柚香雞腿堡篇,324273577645211_781061978633033,3,130,NONE,130,false,false,ranked,5,false,,,,,
"好苦惱！每個餐點都很誘人，今天吃哪個好？
＞＞還沒載到優惠券？http://goo.gl/MTuKGC

#Coupon #優惠券 #好康 #折價券 #肯德基",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/777707945635103/?type=3,https://www.facebook.com/kfctaiwan/posts/781996748539556:0,2014-10-15T03:30:00+0000,photo,Timeline Photos,324273577645211_777707945635103,20,323,NONE,323,false,false,ranked,8,false,,,,,
"就是這個券！就是這個券！
#肯德基 最新一期優惠券來啦～
印出來或用手機出示圖片都能立即用，趕快用力分享出去～～
＞＞立馬下載：http://goo.gl/YSzhyl

#Coupon #優惠券 #好康 #折價券",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/777687085637189/?type=3,https://www.facebook.com/kfctaiwan/posts/781568981915666:0,2014-10-14T10:00:00+0000,photo,Timeline Photos,324273577645211_777687085637189,52,425,NONE,425,false,false,ranked,10,false,,,,,
"～當超人氣結合秋季美味～
當 #99群星餐 季節限定超值新美味 #柚香雞腿堡，限期供應，千萬別錯過！
＞＞網路點餐GO！http://goo.gl/Lz4Zh6",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/778400522232512/?type=3,https://www.facebook.com/kfctaiwan/posts/780809461991618:0,2014-10-13T02:35:00+0000,photo,Timeline Photos,324273577645211_778400522232512,31,498,NONE,498,false,false,ranked,27,false,,,,,
"#國慶 連假的早晨，帶著全家大小一起到 #肯德基 吃早餐吧～
還有香醇濃郁的熱美式咖啡【免費】招待，立即行動！

＞＞早餐完整菜單：http://goo.gl/8Wy9jr
＞＞立即尋找最近的肯德基餐廳：http://goo.gl/Ae4Oqw",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/777680608971170/?type=3,https://www.facebook.com/kfctaiwan/posts/779152735490624:0,2014-10-10T13:45:02+0000,photo,Timeline Photos,324273577645211_777680608971170,5,339,NONE,339,false,false,ranked,1,false,,,,,
"今天禮拜【四】，最適合【四】個姊妹淘一起去 #肯德基 享用 #柚香薄脆雞烤餅 【四】人分享餐！
還缺咖的粉絲快　喊　又！

＞＞柚香美味線上訂．外送到府：http://goo.gl/s60h8y",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/774109612661603/?type=3,https://www.facebook.com/kfctaiwan/posts/778243468914884:0,2014-10-09T02:00:00+0000,photo,Timeline Photos,324273577645211_774109612661603,6,316,NONE,316,false,false,ranked,9,false,,,,,
"烤．烤．你～
（要回：「盡管烤」呀！）
#起司薯餅蛋捲餅 PK #吮指嫩雞蛋烤餅，你喜翻哪個？",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/770001623072402/?type=3,https://www.facebook.com/kfctaiwan/posts/777558425650055:0,2014-10-08T02:00:00+0000,photo,Timeline Photos,324273577645211_770001623072402,3,364,NONE,364,false,false,ranked,16,false,,,,,
"涼呼呼的早上，最適合來一杯熱熱的咖啡，開啟你活力的一天。
#肯德基早餐 時段【咖啡免費】溫暖招待。
即日起至2014/11/3為止.，數量有限。送完為止！

別再等了～肯德基 早餐 :  http://goo.gl/sfbWSx",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/777080312364533/?type=3,https://www.facebook.com/kfctaiwan/posts/777219359017295:0,2014-10-07T14:00:01+0000,photo,Timeline Photos,324273577645211_777080312364533,17,354,NONE,354,false,false,ranked,6,false,,,,,
"來來來來來，你來，你來～
又想吃得豐富、又想嘗鮮的你看過來！
#柚香薄脆雞烤餅 重量級XL套餐一次滿足兩種渴望，讓Monday不blue！

＞＞網路訂餐走這裡：http://goo.gl/FCNv5b

#mondayblue",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/773927682679796/?type=3,https://www.facebook.com/kfctaiwan/posts/776229505782947:0,2014-10-06T02:00:00+0000,photo,Timeline Photos,324273577645211_773927682679796,19,419,NONE,419,false,false,ranked,9,false,,,,,
"【爺爺的老年煩惱】
大家都去逛百貨公司 #週年慶 了，留爺爺自己看家... 午餐怎麼辦？
叫個 #柚香薄脆雞烤餅  四人分享餐外送來吃，會不會太誇張？

＞＞來，你負責點餐：http://goo.gl/MwT33x
＞＞看外送優惠：http://goo.gl/ysZXHe",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/774100765995821/?type=3,https://www.facebook.com/kfctaiwan/posts/775562552516309:0,2014-10-05T02:40:00+0000,photo,Timeline Photos,324273577645211_774100765995821,,268,NONE,268,false,false,ranked,0,false,,,,,
"決定了！明天早上就帶心愛的他、她、他和她一起到肯德基吃 #火腿鮮蔬蛋烤餅 吧～(撒小花)
還有誰想一起來？

＞＞沒拿到嚐鮮券？這裡載：http://goo.gl/NPu0Z3
（手機出示圖片也可以喔！）",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/774097889329442/?type=3,https://www.facebook.com/kfctaiwan/posts/775208695885028:0,2014-10-04T13:25:00+0000,photo,Timeline Photos,324273577645211_774097889329442,27,409,NONE,409,false,false,ranked,4,false,,,,,
"#感恩行動 第三天！
1. 老天爺，謝謝你創造周末放假日（喔耶～）
2. 謝謝 #柚香薄脆雞烤餅 給我秋日午餐的清爽新選擇！
3. 謝謝 #肯德基 為客趴趴走的外送夥伴，愛你們呦　^_<

>>懶得出門？訂外送吧：http://goo.gl/zxl5we

規則：被指定的人需要連續三天公開當天自己所感謝的三件事，並且每天指定兩個人來接棒，讓我們的每一天可以充滿感謝！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/770644576341440/?type=3,https://www.facebook.com/kfctaiwan/posts/774952895910608:0,2014-10-04T02:45:01+0000,photo,Timeline Photos,324273577645211_770644576341440,5,278,NONE,278,false,false,ranked,7,false,,,,,
"放假在即，粉絲們的心是否跟團長一樣早就飛～～出去？
燒等！聽完好康再飆！ 
#肯德基快取GO 最新優惠火熱出爐！
即日起到年底前都適用喔～
開車的騎車的騎鐵馬的騎小摺的(!)捧油們，咦～要把握喲！

＞＞查最近的KFC點餐車道在哪裡：http://goo.gl/z79FFK",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/774080632664501/?type=3,https://www.facebook.com/kfctaiwan/posts/774086335997264:0,2014-10-03T06:51:38+0000,photo,Timeline Photos,324273577645211_774080632664501,3,286,NONE,286,false,false,ranked,1,false,,,,,
"#感恩行動 第二天！
1. T.G.I.F！再撐一下就要放假囉！
2. 謝謝 #乳酪起司雞腿堡 把我餵飽飽！
3. 感謝 #肯德基 粉絲們衷心支持，貼心回應，積極鞭策，讓我們越來越好～

規則：被指定的人需要連續三天公開當天自己所感謝的三件事，並且每天指定兩個人來接棒，讓我們的每一天可以充滿感謝！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/770591663013398/?type=3,https://www.facebook.com/kfctaiwan/posts/773955426010355:0,2014-10-03T02:00:01+0000,photo,Timeline Photos,324273577645211_770591663013398,7,277,NONE,277,false,false,ranked,0,false,,,,,
"#感恩行動 第一天！
1. 謝謝甜滋滋的 #蜜汁烙烤雞，讓團長甜在嘴裡暖在心底～
2. 謝謝熱情粉絲們用力分享好康優惠，讓更多朋友一起聰明吃好料！
3. 謝謝 #肯德基 辛苦的餐廳夥伴，用最熱情的服務溫暖每位客人。

>>想吃就點不要等！http://goo.gl/QuBZdg

誰要來接棒？

規則：被指定的人需要連續三天公開當天自己所感謝的三件事，並且每天指定兩個人來接棒，讓我們的每一天可以充滿感謝！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/770586836347214/?type=3,https://www.facebook.com/kfctaiwan/posts/773365802735984:0,2014-10-02T02:00:00+0000,photo,Timeline Photos,324273577645211_770586836347214,1,237,NONE,237,false,false,ranked,1,false,,,,,
"想吃就吃，別再ㄍㄧㄥ！
最新推出的《#柚香薄脆雞烤餅》好吃熱賣中，就缺你這張嘴～
已經吃過的粉絲請、喊、又！

>>別等了，上網訂晚餐啦：http://goo.gl/VZMUC4
>>還沒拿到嚐鮮券？http://goo.gl/up1cBR",https://www.youtube.com/watch?v=T4EGZriq1rU,https://www.facebook.com/kfctaiwan/posts/772811066124791,2014-10-01T09:30:01+0000,video,肯德基柚香薄脆雞烤餅-想吃就吃篇,324273577645211_772811066124791,1,120,NONE,120,false,false,ranked,2,false,,,,,
"熱情粉絲們，選邊站的時候到了！（霸氣）
#金黃薄脆雞 對戰 #義式香草紙包雞，你愛吃哪道？

>>不選了！乾脆網路訂餐通通包回來吃：http://goo.gl/6Oiq5B",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/770001466405751/?type=3,https://www.facebook.com/kfctaiwan/posts/772823949456836:0,2014-10-01T02:00:00+0000,photo,Timeline Photos,324273577645211_770001466405751,3,455,NONE,455,false,false,ranked,24,false,,,,,
"肯德基特有的捲餅系列新出擊！嶄新推出《 #柚香薄脆雞烤餅 》，讓你享受清爽新鮮食材與多層次的美味，激省午晚餐餐只要99元！

其他組合：
＊重量級XL套餐：$155
＊四人分享餐：$399

＞＞立即網路訂餐：http://goo.gl/P8rVgO
＞＞馬上搶嚐鮮券：http://goo.gl/up1cBR",https://www.facebook.com/kfctaiwan/photos/a.327640700641832.75606.324273577645211/772364859502745/?type=3,https://www.facebook.com/kfctaiwan/posts/772364969502734,2014-09-30T01:59:03+0000,photo,KFC's cover photo,324273577645211_772364859502745,3,264,NONE,264,false,false,ranked,5,false,,,,,
"秋～意～濃～
身邊缺暖男沒關係！讓 #肯德基 照顧你！明天起早餐時段【免費】招待熱呼呼美式咖啡一杯，溫暖你的每一天～數量有限，趕快行動！

>>更多推薦看這裡：http://goo.gl/S1WKXq
>>找最近的肯德基早餐餐廳：http://goo.gl/x6iGSG

肯德基早餐．開啟你活力的每一天",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/771862039553027/?type=3,https://www.facebook.com/kfctaiwan/posts/772094396196458:0,2014-09-29T14:30:00+0000,photo,Timeline Photos,324273577645211_771862039553027,15,327,NONE,327,false,false,ranked,8,false,,,,,
"祝福香港的朋友們人人平安、幸福！
(誠心所願)

#天佑香港",,https://www.facebook.com/kfctaiwan/posts/771904806215417,2014-09-29T04:00:54+0000,status,,324273577645211_771904806215417,,220,NONE,220,false,false,ranked,7,false,,,,,
"內行的看這裡，新鮮的來囉～
#肯德基 新推出《#柚香薄脆雞烤餅》，就想給妳清爽的新選擇！9/30起，用這張嚐鮮只要$89～
趕快用力分享出去！

尋找其他好料的：http://goo.gl/kZ3QwS",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/770000713072493/?type=3,https://www.facebook.com/kfctaiwan/posts/771869179552313:0,2014-09-29T02:00:00+0000,photo,Timeline Photos,324273577645211_770000713072493,99,601,NONE,601,false,false,ranked,27,false,,,,,
"$39早餐可以吃什麼？
我知道！ #肯德基 秋天清爽招待，有菜有肉又有蛋的 #火腿鮮蔬蛋烤餅 ！
限期供應，售完為止，立刻分享！

>>優惠券去這裡：http://goo.gl/vf4Jxs",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/770642463008318/?type=3,https://www.facebook.com/kfctaiwan/posts/772314586174439:0,2014-09-26T04:00:00+0000,photo,Timeline Photos,324273577645211_770642463008318,26,369,NONE,369,false,false,ranked,6,false,,,,,
"T.G.I.F.週末要來啦！！
今晚就約三五好友來個小轟啪，點個 #紙包雞 歡聚餐一起慶祝一下～
立即點餐：http://goo.gl/neNswy",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/767010283371536/?type=3,https://www.facebook.com/kfctaiwan/posts/770525836353314:0,2014-09-26T02:30:00+0000,photo,Timeline Photos,324273577645211_767010283371536,2,360,NONE,360,false,false,ranked,5,false,,,,,
"#99群星餐 最後倒數計時中！
Hey You！還沒吃到99群星餐期間限定的 #辣味雞腿堡 嗎？
最後一週，聽過、看過、不能再錯過！

＊馬上找最近的 #肯德基 在哪裡→http://goo.gl/f9YJCW",,https://www.facebook.com/kfctaiwan/posts/766934660045765,2014-09-25T02:00:01+0000,status,,324273577645211_766934660045765,,158,NONE,158,false,false,ranked,8,false,,,,,
"安打、安打、全壘打！
吃雞、吃雞、好刺激！
今晚快揪人一起吃炸雞，一起幫中華隊「__ __」！知道空格要填什麼的熱血粉絲請、作、答！

#蜜汁烙烤雞腿 #仁川亞運 #中華成棒  #ctba #incheon2014ag #亞運 #中華隊",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/767001913372373/?type=3,https://www.facebook.com/kfctaiwan/posts/769648979774333:0,2014-09-24T10:20:00+0000,photo,Timeline Photos,324273577645211_767001913372373,3,462,NONE,462,false,false,ranked,6,false,,,,,
"全民總動員！一起執行神蜜任務！
Step 1：外帶一份 #蜜汁烙烤雞腿 XL餐
Step 2：下班下課回家看 #仁川亞運 轉播
Step 3：跟團長一起留言祝福菲律賓隊：「慢走～不送」！

網路訂餐，回家就開吃：http://goo.gl/XZHZX5

#中華成棒 #ctba #incheon2014ag #亞運 #中華隊",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/766999906705907/?type=3,https://www.facebook.com/kfctaiwan/posts/769143989824832:0,2014-09-23T09:20:01+0000,photo,Timeline Photos,324273577645211_766999906705907,10,368,NONE,368,false,false,ranked,2,false,,,,,
"99群星餐【倒數7天】囉！
還沒享受到，$99吃五樣口味的趕緊趁現在。
還有還有～別忘了找錢喔！
＃肯德基　",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/768998283172736/?type=3,https://www.facebook.com/kfctaiwan/posts/769000173172547:0,2014-09-23T01:52:00+0000,photo,Timeline Photos,324273577645211_768998283172736,86,1006,NONE,1006,false,false,ranked,23,false,,,,,
"看新聞覺得各地風大雨大好可怕...團長好擔心！
颱風天大家都還好嗎？快來報平安！
#天佑台灣",,https://www.facebook.com/kfctaiwan/posts/768036609935570,2014-09-21T09:58:02+0000,status,,324273577645211_768036609935570,,395,NONE,395,false,false,ranked,10,false,,,,,
"因應鳳凰颱風襲台，為保障外送服務人員人身安全，如地方縣市政府宣布停止上班時，該區域的肯德基將暫停外送服務，造成不便，還請見諒～　

＊即時查詢停班停課資訊：http://typhoon.ws/lifeinfo/stop_working

每位員工都是肯德基心頭的一塊寶，謝謝貼心的你陪我們一起守護他們的安全！

團長小叮嚀：大家在 #颱風天 不要亂亂跑喔！希望大家都平平安安！

#天佑台灣",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/767022850036946/?type=3,https://www.facebook.com/kfctaiwan/posts/767527243319840:0,2014-09-20T11:27:23+0000,photo,Timeline Photos,324273577645211_767022850036946,66,1881,NONE,1881,false,false,ranked,31,false,,,,,
"古人說：「秀才不出門，能知天下事」
團長說：「團長不出門，也能吃肯德基！」
考考你，為什麼？
=>點這裡看答案：http://goo.gl/NCIqhH",http://goo.gl/aD06eL,https://www.facebook.com/kfctaiwan/posts/763658350373396,2014-09-20T02:30:01+0000,link,肯德基現食專送網路訂餐,324273577645211_763658350373396,1,98,NONE,98,false,false,ranked,4,false,,,,,
"#仁川亞運 開戰！粉絲一起動手！肯德基為你開火！
網路訂餐一指搞定，來份烤炸雙享餐，讓我們轟”＿”香港隊！

約好囉！中午叫外送，邊吃邊幫中華隊加油：http://goo.gl/0YqgVr

#蜜汁烙烤雞腿 #中華成棒 #ctba #incheon2014ag #中華隊",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/766991243373440/?type=3,https://www.facebook.com/kfctaiwan/posts/768709856534912:0,2014-09-19T04:00:00+0000,photo,Timeline Photos,324273577645211_766991243373440,4,443,NONE,443,false,false,ranked,1,false,,,,,
"咚咚鏘～咚咚鏘～團長來報好消息！
肯德基泰山明志餐廳新開張，即日起到10/31都有開幕送好康歡慶優惠，超人氣的「＿＿＿＿＿」餐超划算，知道答案的請、填、空！

#優惠 #期間限定 #新開幕",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/766883080050923/?type=3,https://www.facebook.com/kfctaiwan/posts/766887606717137:0,2014-09-19T01:30:54+0000,photo,Timeline Photos,324273577645211_766883080050923,21,467,NONE,467,false,false,ranked,25,false,,,,,
"中午就吃 #紙包雞 →紙包雞 #激省午晚餐＄119
中午吃飽飽才有活力繼續戰鬥啊！！！

想吃飽的粉絲，請、按、讚！！
愛吃肉的粉絲，請、分、享！！

紙包雞在這兒:http://goo.gl/IsJ7sS

#肯德基",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/763657797040118/?type=3,https://www.facebook.com/kfctaiwan/posts/766430930096138:0,2014-09-18T02:00:01+0000,photo,Timeline Photos,324273577645211_763657797040118,5,474,NONE,474,false,false,ranked,7,false,,,,,
"聰明的你，餐餐都要輕鬆省！
滿滿的KFC #優惠券，讓你吃好料又不擔心荷包大失血，還不快跟團長一起去A好康：http://goo.gl/0D56O4

#肯德基 #COUPON",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/763657920373439/?type=3,https://www.facebook.com/kfctaiwan/posts/765886550150576:0,2014-09-17T01:10:00+0000,photo,Timeline Photos,324273577645211_763657920373439,18,426,NONE,426,false,false,ranked,10,false,,,,,
"肯德基大人氣的 #重量級XL套餐 ，現在有四種餐型可供挑選啦～快告訴團長你最愛哪、一、組？
1. #蜜汁烙烤雞腿
2. #乳酪起司雞腿堡
3. #咔啦雞腿堡
4. #吮指雙雞

點我看仔細：http://goo.gl/ECak5o",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/763657567040141/?type=3,https://www.facebook.com/kfctaiwan/posts/765454970193734:0,2014-09-16T02:00:01+0000,photo,Timeline Photos,324273577645211_763657567040141,10,430,NONE,430,false,false,ranked,31,false,,,,,
"【美式經典全餐】周末限定
有多久沒有跟家人一起吃早餐了呢？
假日花一點點時間跟家人一起共享美味的早餐吧！

你們會重視每天的早餐嗎？　會的人請大喊：「我！」

點我點我:http://www.kfcclub.com.tw/",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/759983417407556/?type=3,https://www.facebook.com/kfctaiwan/posts/763513110387920:0,2014-09-12T01:00:00+0000,photo,Timeline Photos,324273577645211_759983417407556,1,337,NONE,337,false,false,ranked,1,false,,,,,
"弱水三千只取一瓢飲，套餐多種只點一份吃～

肯德基激省午晚餐，你最喜歡幾號餐？
1.咔啦雞腿堡餐
2.吮指雙雞餐
3.墨西哥莎莎霸王捲餐
4.雞米花田園沙拉餐
5.紐奧良烙烤雞腿堡餐
6.義式香草紙包雞餐
7.乳酪起司雞腿堡餐
8.金黃脆腿條餐
9.(新)蜜汁烙烤雞腿餐

點我點我:http://www.kfcclub.com.tw/",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/758857880853443/?type=3,https://www.facebook.com/kfctaiwan/posts/763091733763391:0,2014-09-11T02:00:01+0000,photo,Timeline Photos,324273577645211_758857880853443,17,412,NONE,412,false,false,ranked,40,false,,,,,
"【爺爺の視力測驗】
左看看、右看看，斑馬線請多看，在廁所別亂看。
來看看紅指標的爺爺在看哪裡呢？〈左？右？中間？〉

粉絲們、請、作、答！！

別看了，快叫外送吧！http://goo.gl/nwv26J",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/758857477520150/?type=3,https://www.facebook.com/kfctaiwan/posts/762581977147700:0,2014-09-10T02:00:00+0000,photo,Timeline Photos,324273577645211_758857477520150,5,275,NONE,275,false,false,ranked,23,false,,,,,
